,review_id,review_text,review_text_translated,review_lang,review_rating,rating_helpfulness,review_datetime,review_add,product_capacity,product_color
918,ryw8wncr1wp4a,"Ótimo produto!!Troquei meu MacBook 2013 (funcionando perfeitamente) por esse M1 2020 e só tem melhoras!!Vale 100% o investimento.A cor Gold é até mais bonita pessoalmente, elegante sem ser cafona.","Great product!! I exchanged my MacBook 2013 (perfectly working) for this M1 2020 and only has improvements!! It's worth 100% the investment. The Gold color is even prettier in person, elegant without being tacky.",Portuguese,5.0,48.0,2021-04-10,Capacity: 256GBColor: Gold,256GB,Gold
919,r2l9crrt6a8itu,"I needed a new laptop quickly after I accidentally drowned my previous MacBook Air (reached for a bottle of water without taking my eyes off the screen, didn't realize the bottle was uncapped, and...sploosh! One waterlogged keyboard, plus one soaked and angry cat who'd been napping peacefully beside me on the couch.) Ordered this one quickly on someone else's computer and it arrived the next day. I'm no computer genius and am way older than the generation that grew up with assorted devices in their hands from babyhood, so there are still a lot of things I haven't figured out how to do. But I quickly (for me) got the new one filling my basic needs, and am working on what else it can do.Not a very useful review for those who want technical details, sorry! More of a reassurance that if you need a laptop that is user-friendly when you're not a knowledgeable user, this one will do the job nicely.","I needed a new laptop quickly after I accidentally drowned my previous MacBook Air (reached for a bottle of water without taking my eyes off the screen, didn't realize the bottle was uncapped, and...sploosh! One waterlogged keyboard, plus one soaked and angry cat who'd been napping peacefully beside me on the couch.) Ordered this one quickly on someone else's computer and it arrived the next day. I'm no computer genius and am way older than the generation that grew up with assorted devices in their hands from babyhood, so there are still a lot of things I haven't figured out how to do. But I quickly (for me) got the new one filling my basic needs, and am working on what else it can do.Not a very useful review for those who want technical details, sorry! More of a reassurance that if you need a laptop that is user-friendly when you're not a knowledgeable user, this one will do the job nicely.",English,5.0,39.0,2021-08-04,Capacity: 256GBColor: Silver,256GB,Silver
920,r2jwc00hsppbvq,Aparelho com defeito e apesar das reclamacoes por troca reparo nada foi resolvidoDecepção totalDepois q “passa” cartao ninguem  mais da ouvidosSimplesmente nao compro não recomendo,"Defective device and despite complaints for replacement repair nothing was resolvedTotal disappointment After the card ""pass"" no one else listens I just don't buy I don't recommend",Portuguese,1.0,32.0,2021-09-03,Capacity: 256GBColor: Space Gray,256GB,Space Gray
921,r2mky6pe2doeya,"By the looks of it, the M1 chip only supports ONE external monitor. if you are planning to use more than one monitor with this machine, please do not. it's too late for me","By the looks of it, the M1 chip only supports ONE external monitor. if you are planning to use more than one monitor with this machine, please do not. it's too late for me",English,2.0,26.0,2021-08-16,Capacity: 256GBColor: Space Gray,256GB,Space Gray
922,r2pb1gm5ci2z3o,"I recently bought a MacBook Air after my 2011 iMac had to be retired. I saw reviews about the new M1 processer in the new mac line up so out of curiosity I had to try it out for myself and I have been a fan of Arm processors for many years. It has exceeded my expectations and then some when it comes to programming, audio, some gaming and everyday computing. This is an excellent machine and the craftsmanship that went into it and its overall design is second to none. This the fastest mac I have owned. I have been an apple user since 1984. It deserves an extra star. TY Amazon.","I recently bought a MacBook Air after my 2011 iMac had to be retired. I saw reviews about the new M1 processer in the new mac line up so out of curiosity I had to try it out for myself and I have been a fan of Arm processors for many years. It has exceeded my expectations and then some when it comes to programming, audio, some gaming and everyday computing. This is an excellent machine and the craftsmanship that went into it and its overall design is second to none. This the fastest mac I have owned. I have been an apple user since 1984. It deserves an extra star. TY Amazon.",English,5.0,20.0,2021-08-06,Capacity: 256GBColor: Gold,256GB,Gold
923,r3ee954bg32g7f,"Perfeito como era de se esperar, com entrega a jato! Estava previsto pra chegar entre 27 e 30 de abril. Comprei dia 13 e chegou dia 15! Quanto ao computador não tenho nem o que dizer, já é meu terceiro MacBook Air, desde 2011 e ainda tenho os outros dois sendo usados pelos meus filhos, quase sem nenhum problema, que  mesmo quando aparecem são coisas pequenas e plenamente resolvidos pelas assistência técnica on-line, que tem os melhores atendentes que já vi na vida. O preço continua sendo alto demais para o Brasil, mas frente aos outros no mercado, vale cada centavo suado gasto. Esse modelo é ágil, tem como novidade touch para senhas e o teclado é maravilhoso. Super rápido o processador e a memória de 8Gb era o que faltava pra mim, pois dando aulas on-line uso muitos programas conectados ao mesmo tempo e meu MacBook antigo com 4Gb não estava conseguindo dar conta. Mas será perfeito pra minha filha que não usará poucos programas. Já era e continuo sendo fã total, melhores compras sempre são dos produtos Apple. Só queria ganhar melhor pra poder investir mais.","Perfect as expected, with jet delivery! It was scheduled to arrive between the 27th and 30th of April. I bought it on the 13th and it arrived on the 15th! As for the computer, I have nothing to say, it's my third MacBook Air, since 2011 and I still have the other two being used by my kids, almost without any problems, which even when they appear are small things and fully resolved by technical assistance on -line, which has the best attendants I've ever seen in my life. The price is still too high for Brazil, but compared to others in the market, it's worth every hard-earned penny spent. This model is agile, has the new touch for passwords and the keyboard is wonderful. Super fast processor and 8Gb memory was what I was missing, because teaching online I use many programs connected at the same time and my old MacBook with 4Gb was not able to keep up. But it will be perfect for my daughter who won't use a few programs. I was and still am a total fan, best buys are always Apple products. I just wanted to earn better so I could invest more.",Portuguese,5.0,22.0,2021-04-15,Capacity: 256GBColor: Gold,256GB,Gold
924,r1f040ss4sku1c,"Computador muito bom. Migrei do Windows para Mac e em primeiro momento acaba sendo um pouco complicado, muitos atalhos conhecidos são diferentes o que te faz ficar um pouco perdido, mas tudo é bem intuitivo para facilitar a adaptação, ainda mais se já for um usuário de outros produtos Apple. O trackpad é ótimo com os gestos, autonomia de bateria dispensa comentários. Não testei para jogos e apps mais pesados, por enquanto apenas em uso comum então não posso opinar muito apropriadamente sobre o sistema de refrigeração, mas para meu uso, não senti o notebook esquentando. Em resumo (e lembrando, minha opinião PESSOAL): se você tem condições de adquirir uma máquina desta mesmo que seu intuito não seja uso mais profissional (ou seja, na contramão do que a maioria diz ser o ""correto""), ainda acredito que vale a pena pela portabilidade, fluidez do sistema e bateria, além das atualizações e suporte garantidos pelos próximos vários anos. O que enxergo de negativo é o preço, mas ultimamente nada está ""barato"" e a longo prazo o custo acaba se pagando.","Very good computer. I migrated from Windows to Mac and at first it ends up being a little complicated, many known shortcuts are different which makes you a little lost, but everything is very intuitive to facilitate adaptation, especially if you are already a user of other Apple products . The trackpad is great with gestures, battery life needs no comments. I haven't tested it for games and heavier apps, so far just in common use so I can't really opine very properly on the cooling system, but for my use, I didn't feel the notebook warming up. In summary (and remembering, my PERSONAL opinion): if you are able to purchase a machine of this even if its purpose is not more professional use (that is, contrary to what most say is ""correct""), I still believe that it's worth it for the portability, fluidity of the system and battery, plus the updates and support guaranteed for the next several years. What I see as a negative is the price, but lately nothing is ""cheap"" and in the long run the cost ends up paying itself.",Portuguese,5.0,19.0,2021-05-29,Capacity: 256GBColor: Space Gray,256GB,Space Gray
925,r1nvyzr5c0gfza,"The product seemed to have light signs of use, including a pin size dent/chip in the aluminum on the side, what seemed like sticker residue on strange spots of the bottom casing, and a few scuff marks that could be wiped off with a cloth. However, I don't think that I'll process a return as it's more hassle than it's worth given only a minor cosmetic defect. Aluminum is soft, and marks like these will show up anyways with regular handling in a month.The MacBook performs quite well, and the keyboard is a welcomed upgrade. Coming from a 2018 MBP (13"", i5), the M1 Air is snappy and more comfortable to type on (partially due to the angled design). Time will tell if I have the plethora of issues I had with my 2018 MBP, but I'm optimistic.","The product seemed to have light signs of use, including a pin size dent/chip in the aluminum on the side, what seemed like sticker residue on strange spots of the bottom casing, and a few scuff marks that could be wiped off with a cloth. However, I don't think that I'll process a return as it's more hassle than it's worth given only a minor cosmetic defect. Aluminum is soft, and marks like these will show up anyways with regular handling in a month.The MacBook performs quite well, and the keyboard is a welcomed upgrade. Coming from a 2018 MBP (13"", i5), the M1 Air is snappy and more comfortable to type on (partially due to the angled design). Time will tell if I have the plethora of issues I had with my 2018 MBP, but I'm optimistic.",English,4.0,14.0,2021-08-03,Capacity: 512GBColor: Silver,512GB,Silver
926,r3fzcjxrwm265g,"O produto foi entregue dentro do previsto, em perfeito estado. O vendedor enviou a NFE dentro de um dia após eu ter solicitado (não veio junto com o produto). Notebook importado, então o padrão do carregador é americano","The product was delivered on schedule, in perfect condition. The seller shipped the NFE within a day of my ordering (it did not come with the product). Imported notebook, so the default charger is American",Portuguese,5.0,17.0,2021-05-15,Capacity: 256GBColor: Space Gray,256GB,Space Gray
927,r15qanwmkdz5ah,I replaced an Intel powered Macbook with this Macbook Air M1. We mostly use it for Zoom meetings and the Intel Macbook battery would die after only about 75 minutes. This new M1 powered Macbook just goes on and on. Not all applications (minor) run on it but Zoom is totally compatible. Yes Zoom is a system resources hog but the M1 just does not seem to notice. And super Apple quality as always.,I replaced an Intel powered Macbook with this Macbook Air M1. We mostly use it for Zoom meetings and the Intel Macbook battery would die after only about 75 minutes. This new M1 powered Macbook just goes on and on. Not all applications (minor) run on it but Zoom is totally compatible. Yes Zoom is a system resources hog but the M1 just does not seem to notice. And super Apple quality as always.,English,5.0,12.0,2021-09-29,Capacity: 256GBColor: Space Gray,256GB,Space Gray
928,r17p9ui8h0eiif,"A bateria é excelente, tudo oq dizem sobre além de ser leve e rápido .","The battery is excellent, everything they say about it besides being light and fast.",Portuguese,5.0,16.0,2021-03-27,Capacity: 256GBColor: Space Gray,256GB,Space Gray
929,r9abjgc76aove,"I purchased this MacBook Air as a replacement for a failing 2013 MacBook Pro that was extremely slow. Taking this out of the pristine packaging, it was extremely easy to set up and SO fast. Have only had it for a week but so pleased. Would highly recommend.","I purchased this MacBook Air as a replacement for a failing 2013 MacBook Pro that was extremely slow. Taking this out of the pristine packaging, it was extremely easy to set up and SO fast. Have only had it for a week but so pleased. Would highly recommend.",English,5.0,10.0,2021-09-17,Capacity: 512GBColor: Silver,512GB,Silver
930,r37wddaoooamn5,"Não tem do que reclamar, é muito bom.A bateria dura demais, ele não engasga pra fazer nada. Show demais","There's nothing to complain about, it's very good. The battery lasts too long, it doesn't choke to do anything. show too much",Portuguese,5.0,13.0,2021-03-18,Capacity: 256GBColor: Space Gray,256GB,Space Gray
931,r32qqo0d4dzk49,"O macbook air m1 é excelente. Ainda vou fazer testes com material pesado para o trabalho.O produto foi entregue no prazo, o único chato é que não veio a nota. Tive que pedir depois para o vendedor.","The macbook air m1 is excellent. I'm still going to do tests with heavy material for the job. The product was delivered on time, the only annoying thing is that the grade didn't come. I had to ask the seller later.",Portuguese,5.0,10.0,2021-05-14,Capacity: 256GBColor: Space Gray,256GB,Space Gray
932,rjs8sb5xpjebu,"Não posso dizer que me arrependi da compra, mas o Notebook é extremamente restrito!O que você precisa saber:Não instala: Facebook, Instagram, nenhum App de Banco exceto Itau, Mercado Bitcoin e outros Apps (Safra, XP e afins). Para você que gosta de jogos, Free Fire e Pugb, não pega, você tem que baixar um App Chinês que a Apple já bloqueou o acesso!Há 6 meses daria para baixar os Apps que tem no Iphone pelo Imazing, mas a Apple também já bloqueou também!Pontos positivos, leve, confortável, rápido e bonito, porém, se você está comprando para praticidade de não ficar no celular o tempo todo e transpor, esquece! Porque você consegue acessar tudo, mas pelo Safari apenas.-> O que você consegue baixar: Google Chrome, Spotify, Lojas Americanas, Telegram, WhatsApp, vincular suas fotos, alguns jogos de gráficos fantásticos disponíveis no Arcade ou App Store, mas nenhum que seja do EA Sports ou Windows (como Free Fire, Pugb, etc), aplicativos de edição de fotos e vídeos.-> Não consegue baixar: Aplicativos de investimentos (Mercado Bitcoin, XP, Safra) e nem aplicativo de Banco (exceto Itaú), não consegue baixar os principais jogos (Free Fire, GTA 5, Pugb, FIFA, etc), não consegue baixar YouTube, só pelo Safari, não consegue baixar Facebook e Instagram, só também pelo Safari.Existem ferramentas no YouTube que ensinam baixar clandestinamente, mas correm o risco de danificar o sistema, pois a maioria são chineses ilegais.Espero ter ajudado na sua decisão!","I can't say I regretted the purchase, but the Notebook is extremely restricted! What you need to know: Does not install: Facebook, Instagram, any Bank App except Itau, Bitcoin Market and other Apps (Safra, XP and similar). For those of you who like games, Free Fire and Pugb, don't go for it, you have to download a Chinese App that Apple has already blocked access to! Six months ago it would have been possible to download the Apps on the Iphone by Imazing, but so is Apple blocked too! Plus points, light, comfortable, fast and beautiful, however, if you're shopping for the convenience of not staying on your cell phone all the time and transposing, forget it! Because you can access everything but Safari only.-> What you can download: Google Chrome, Spotify, American Stores, Telegram, WhatsApp, link your photos, some awesome graphics games available in Arcade or App Store, but none that either from EA Sports or Windows (such as Free Fire, Pugb, etc), photo and video editing applications.-> Cannot download: Investment applications (Bitcoin Market, XP, Safra) and neither Bank application (except Itaú) , can't download the main games (Free Fire, GTA 5, Pugb, FIFA, etc), can't download YouTube, only through Safari, can't download Facebook and Instagram, only through Safari. , but they run the risk of damaging the system, as most are illegal Chinese. I hope I helped you in your decision!",Portuguese,5.0,6.0,2021-10-07,Capacity: 256GBColor: Gold,256GB,Gold
933,r3tzod3nruced7,"Tudo certo com o produto. Mas ele veio sem nota fiscal e já tentei entrar em contato com o vendedor, sem sucesso, sigo sem minha nota fiscal .","Everything is fine with the product. But it came without an invoice and I tried to contact the seller, without success, I still don't have my invoice.",Portuguese,3.0,10.0,2021-06-28,Capacity: 256GBColor: Space Gray,256GB,Space Gray
934,r2q2gck9kzsiv5,"Resumindo: achei a experiência muito boa! Aparelho original, tudo dentro dos padrões mencionados na descrição do produto, chegou muito antes do previsto. A única observação que acho interessante mencionar que não achei positivo foi a “embalagem”. Produto estava mal embalado. Acho que devido ao público no qual faz esse tipo de compra deseja algo mais bem preparado. Tirando isso foi tudo muito bom!","In short: I thought the experience was very good! Original device, all within the standards mentioned in the product description, arrived way ahead of schedule. The only observation that I find interesting to mention that I didn't think was positive was the “packaging”. Product was poorly packaged. I think that due to the public you make this type of purchase you want something better prepared. Apart from that it was all very good!",Portuguese,5.0,7.0,2021-06-11,Capacity: 256GBColor: Space Gray,256GB,Space Gray
935,r1ve8zue5q62o9,"O produto é perfeito, do jeitinho que eu queria, a cor é maravilhosa, parece que ele muda de cor de acordo com a luz, extremamente rápido, não tenho muito o que opinar sobre a Apple, já que sou completamente apaixonada por todos os produtos. Pesquisei muito antes de comprar, já que seria meu primeiro computador que seria meu mesmo, por isso não gostaria de comprar algo meia boca ou que não fosse pra ficar por muito tempo. Tive o Macbook White Duo de 2008 se eu não me engano, ele era do meu irmão e ele passou para mim, ou seja, o computador durou pelo menos 13 anos, dava pequenos defeitos, como qualquer outro, mas que não fossem resolvidos rapidamente...Estou apaixonada pelo computador e imensamente grata pelo vendedor ter enviado tão rapidamente.","The product is perfect, just the way I wanted it, the color is wonderful, it seems that it changes color according to the light, extremely fast, I don't have much to say about Apple, as I'm completely in love with all products . I researched a lot before buying, as it would be my first computer that would be mine, so I wouldn't want to buy something half-assed or something that wouldn't stay for a long time. I had the 2008 Macbook White Duo if I'm not mistaken, it belonged to my brother and he passed it on to me, that is, the computer lasted at least 13 years, it had small defects, like any other, but that weren't quickly resolved. ..I'm in love with the computer and immensely grateful that the seller shipped so quickly.",Portuguese,5.0,5.0,2021-04-24,Capacity: 256GBColor: Gold,256GB,Gold
936,r1rypdjtmr4vjv,"O Macbook é lindo, extremamente fino, tem aparência moderna e a mesma qualidade primorosa da Apple!! Eu fiquei bastante feliz com o atendimento do vendedor, que enviou o computador muito bem embalado e com segurança. A nota fiscal não veio junto, então entrei em contato com a Amazon, que acionou o vendedor, e recebi tudo certinho no dia seguinte. Portanto, a compra foi tranquila e deu tudo certo!!","The Macbook is beautiful, extremely slim, has a modern look and the same exquisite quality as Apple!! I was very happy with the service from the seller, who sent the computer very well and safely packaged. The invoice didn't come with it, so I contacted Amazon, who called the seller, and I got everything right the next day. Therefore, the purchase was smooth and everything worked out!!",Portuguese,5.0,4.0,2021-08-03,Capacity: 256GBColor: Gold,256GB,Gold
937,r2z0r5dg89x1ua,o produto veio sem a nota fiscal,the product came without the invoice,Portuguese,1.0,9.0,2021-08-20,Capacity: 256GBColor: Space Gray,256GB,Space Gray
938,r1yrl17yuu04h4,"O MacBook Air chegou rapido e sem problemas. A única coisa foi, é já vi essa problema aqui antes eu comprei: é bem claro que eles está evitando impostos. Mandando uma nota fiscal de 100 reais. Mas, eu não preciso dessa nota pelo seguro ou Amazon, então não é minha problema. Estamos recebendo produtos originais com um desconto. Tudo bem.","The MacBook Air arrived quickly and without a hitch. The only thing was, I've seen this problem here before I bought it: it's pretty clear that they're avoiding taxes. Sending an invoice for 100 reais. But, I don't need this note from insurance or Amazon, so it's not my problem. We are receiving original products at a discount. Everything is fine.",Portuguese,4.0,6.0,2021-06-19,Capacity: 256GBColor: Space Gray,256GB,Space Gray
939,r2gn20r2ge1jd5,"Excelente máquina. Já tinha lido várias avaliações de desempenho do produto e comprei com consciência. Vários programas ainda não são nativos para o chip Apple Silicon (M1), ainda usam o emulador Rosetta 2.0, mas em breve serão adaptados. Tela, bateria e desempenho excelentes. Eu tinha um Macbook Air early 2014 (i5, 4GB, 128 GB SSD) e já não tinha o que reclamar. Imaginem agora...A questão do ""refurbished"" levantada em outro comentário deve ser vista com cautela. Primeiro, ""refurbished"" é diferente de ""repaired"": o primeiro é feito pela Apple e, na prática, torna o produto indistinguível de um novo. ""Repaired"" é feito em uma loja qualquer (que não a Apple). Segundo, a condição deve estar indicada na caixa do produto, que não foi o caso o Macbook que comprei. Essa ideia de que tudo que está disponível no Brasil é de segunda mão deve ser desmistificada.","Excellent machine. I had read several product performance reviews and bought with a conscience. Several programs are not yet native to the Apple Silicon (M1) chip, they still use the Rosetta 2.0 emulator, but will soon be adapted. Excellent screen, battery and performance. I had a Macbook Air early 2014 (i5, 4GB, 128GB SSD) and I had nothing to complain about. Now imagine... The ""refurbished"" issue raised in another comment should be viewed with caution. First, ""refurbished"" is different from ""repaired"": the former is made by Apple and, in effect, makes the product indistinguishable from a new one. ""Repaired"" is done in any store (other than Apple). Second, the condition must be indicated on the product box, which was not the case with the Macbook I bought. This idea that everything available in Brazil is second-hand must be demystified.",Portuguese,5.0,4.0,2021-07-24,Capacity: 256GBColor: Space Gray,256GB,Space Gray
940,rbfje0oynac8j,"O MacBook é simplesmente incrível! Estou usando a apenas uma semana e não tenho nada a reclamar, o chip M1 está dando conta de tudo que fiz no momento, a tela 4k é linda, ele possui ótima qualidade de som, a bateria dura no mínimo em torno de 16 horas, não esquenta, não faz barulho, é um produto caro, mas se você realmente estiver disposto e puder investir num produto de qualidade e longevidade garanto que não vão se arrepender. Assim como outros compradores, precisei solicitar a nota fiscal ao comprador que apenas me enviou na segunda solicitação, fora isso, o produto veio bem embalado e em ótimo estado.","The MacBook is simply amazing! I've only been using it for a week and I have nothing to complain about, the M1 chip is doing everything I've done at the moment, the 4k screen is beautiful, it has great sound quality, the battery lasts at least around 16 hours, it doesn't heat up, it doesn't make noise, it's an expensive product, but if you're really willing and able to invest in a quality and longevity product, I guarantee you won't regret it. Like other buyers, I had to request the invoice from the buyer who only sent it to me on the second request, other than that, the product came well packaged and in excellent condition.",Portuguese,5.0,3.0,2021-08-21,Capacity: 256GBColor: Space Gray,256GB,Space Gray
941,r1877hdlv00o48,"Simplesmente incrível, tudo acontece num piscar de olhos.A bateria é um enorme diferencial, com uso moderado ela dura por volta de 3 dias.Video conferências consomem mais bateria.Perfeito para edição de fotos e vídeos 4K, além de ser excelente para estudo/escrita.","Simply amazing, everything happens in the blink of an eye. The battery is a huge plus, with moderate use it lasts around 3 days. Video conferences consume more battery. Perfect for editing 4K photos and videos, as well as being excellent for studying/ writing.",Portuguese,5.0,4.0,2021-05-24,Capacity: 256GBColor: Space Gray,256GB,Space Gray
942,r21rzxk7uvagih,"Depois de muitos anos de Windows, mesmo já tendo tido altas aventuras no Linux, usar o MacOS como sistema principal é uma experiência totalmente nova, principalmente usando com o teclado o MacBook. Pra quem não sabe, o Mac não possui as teclas alt e (obviamente) Windows, sendo alteradas para option e Command, que possuem um comportamento semelhante, apesar de que mesmo depois de 1 mês, ainda estou me estranhando um pouco com o layout desse teclado, e creio que esses sejam os pontos que mais me marcaram a respeito dessa mudança.","After many years of Windows, even having already had great adventures in Linux, using MacOS as the main system is a completely new experience, especially using the MacBook keyboard. For those who don't know, the Mac doesn't have the alt and (obviously) Windows keys, being changed to option and Command, which have a similar behavior, although even after 1 month, I'm still getting a little strange with the layout of this keyboard, and I believe these are the points that most impressed me about this change.",Portuguese,5.0,2.0,2021-10-07,Capacity: 256GBColor: Space Gray,256GB,Space Gray
943,r11tjw9g458cfm,"Produto incrível! Meu primeiro MacBook e eu estou completamente apaixonado. Pra quem não era acostumado assim comeu eu, no começo é um pouco difícil. Mas depois que pega as manhas, é viciante. Amazon mais uma vez me surpreendendo com o atendimento e trabalho maravilhoso com seus clientes. Obrigado!","Amazing product! My first MacBook and I'm completely in love. For those who weren't used to it, I ate it, at the beginning it's a little difficult. But once you get the hang of it, it's addictive. Amazon once again surprising me with their wonderful service and work with their customers. Thanks!",Portuguese,5.0,4.0,2021-06-10,Capacity: 256GBColor: Gold,256GB,Gold
944,r2fzgemel1athu,"Já estava acostumado a usar MB há um bom tempo. Tenho 2 MBP novos e precisava comprar um laptop para a minha mãe. Depois de pesquisar, verifiquei que essa seria a escolha ideal para atender às necessidades dela (navegação, aulas on-line, etc.). Fiquei impressionado com a rapidez e fluidez do aparelho mesmo executando tarefas mais complexas. Além disso, a bateria dura muuuuuito! Não comprava um MB Air desde a época da faculdade e esse me surpreendeu... Fora a portabilidade que é um plus. Comprem sem medo!","I was used to using MB for a long time. I have 2 new MBP and needed to buy a laptop for my mom. After researching, I found that this would be the ideal choice to meet her needs (browsing, online classes, etc.). I was impressed with the speed and fluidity of the device even when performing more complex tasks. Also, the battery lasts soooo! I haven't bought an MB Air since college and this one surprised me... Besides the portability that is a plus. Buy without fear!",Portuguese,5.0,,2021-09-04,Capacity: 256GBColor: Gold,256GB,Gold
945,r2vidafzkbxa65,"Entrega super rápida. Veio tudo certinho. Melhor notebook que eu já comprei. O preço tava muito bom e foi tudo bem rápido. Recomendo pra quem quer desempenho, portabilidade e beleza, esse é o notebook.","Super fast delivery. Everything came right. Best notebook I've ever bought. The price was very good and everything went very quickly. I recommend to anyone who wants performance, portability and beauty, this is the notebook.",Portuguese,5.0,4.0,2021-05-13,Capacity: 256GBColor: Space Gray,256GB,Space Gray
946,rerja7zgbwog1,"Excelente duração da bateria (já durou três dias seguidos!) extremamente fino, leve e portátil, rápido, silencioso e carregamento rápido. Alterna entre aplicativos e navegador depois forma muito rápida e eficiente. Ótimo para trabalhar com planilhas e documentos ao mesmo tempo que roda algo mais pesado  (edita vídeo ou foto) ou faz qualquer outra coisa porque não trava mesmo! Tela de retina muito nítida, teclado com iluminação gradativa. Entrega rápida e bem acondicionado.","Excellent battery life (it lasted three days straight!) extremely thin, light and portable, fast, silent and fast charging. Switch between apps and browser afterwards very quickly and efficiently. Great for working with spreadsheets and documents while running something heavier (video or photo editing) or do anything else because it doesn't crash anyway! Very sharp retina display, keyboard with faded illumination. Fast delivery and well packaged.",Portuguese,5.0,2.0,2021-10-16,Capacity: 256GBColor: Space Gray,256GB,Space Gray
947,r2mjqsn3vfp3d7,"O produto veio antes da data combinada, funcionando em perfeito estado e muito bem embalado. A caixa veio com alguns detalhes nos cantos, mas nada que onere. No mais, tive que solicitar a nota fiscal por email, mas prontamente enviada. Estava inseguro antes de comprar, mas recomendo à todos. Ótimo macbook, ótimo vendedor.","The product came before the agreed date, working in perfect condition and very well packaged. The box came with some details in the corners, but nothing to charge. In addition, I had to request the invoice by email, but promptly sent. I was unsure before buying, but I recommend it to everyone. Great macbook, great seller.",Portuguese,5.0,3.0,2021-07-25,Capacity: 256GBColor: Space Gray,256GB,Space Gray
948,r38gs719dyftxw,Gostei bastante do produto. É o meu primeiro mac. Sempre vim de plataformas Windows. Mas como tenho desenvolvido aplicações mobile achei cômodo comprar um Mac para o desenvolvimento e me surpreendi com esse processador M1. Ele é incrível. O que a Apple fez foi algo surreal. O sistema operacional é perfeito. O Trackpad é ótimo até comprei um magictrackpad 2. Qnto ao teclado não curti tanto. Tenho usado o Mx keys da logitech. De resto é um ótimo notebook. Pretendo ficar na Apple a partir de agora.,"I really liked the product. It's my first mac. I've always come from Windows platforms. But as I have been developing mobile applications I found it comfortable to buy a Mac for development and I was surprised by this M1 processor. He is incredible. What Apple did was surreal. The operating system is perfect. The Trackpad is great, I even bought a magictrackpad 2. As for the keyboard, I didn't like it so much. I have been using Mx keys from logitech. Besides, it's a great notebook. I plan to stay with Apple from now on.",Portuguese,5.0,2.0,2021-08-29,Capacity: 256GBColor: Space Gray,256GB,Space Gray
949,rbhwcuiepz792,"Primeiro queria falar do vendedor que foi SUPER atencioso comigo. Eu tinha muita urgência nesse macbook porque precisava trabalhar e estava sem computador. Mandei mensagem pra eles pedindo se poderiam me ajudar, enviando o mais rápido possível, e pra minha surpresa eles responderam na hora, agilizando o processo e a entrega. Chegou em 3 dias úteis, a partir da data da compra, se não me engano. O motoboy só entregou o produto quando EU desci, com documento em mãos, e assinei pela entrega. O que foi incrível porque você não tem perigo de perder o produto, fica super confiante né, afinal é um produto mega caro pra que seja perdido no meio do caminho...E aí sobre o produto, bom, não tem muito o que falar né. Quem tem produtos Apple sabe a qualidade de tudo que eles fazem. Estou com ele há 1 semana, usando insanamente pro trabalho e ele não falhou uma única vez. A bateria dura MUITO, a cor é linda, veio tudo embaladinho e lacrado, com NF já no pacote do lado de fora pra não ter erro.Legal também que quando você cadastra seu macbook ele te dá 1 ano de Apple TV e 3 meses de Apple Arcade.É um alto investimento? Sim. Mas se você precisa do computador como ferramenta de trabalho, como eu, vale cada centavo.","First I wanted to talk about the seller who was SUPER attentive to me. I had a lot of urgency on this macbook because I needed to work and I was without a computer. I sent a message to them asking if they could help me, sending it as quickly as possible, and to my surprise they responded instantly, streamlining the process and delivery. It arrived in 3 working days from the date of purchase, if I'm not mistaken. The courier only delivered the product when I went down, with document in hand, and signed the delivery. Which was amazing because you have no danger of losing the product, you're super confident, after all, it's a super expensive product to be lost along the way... And then about the product, well, there's not much to say huh. Anyone who owns Apple products knows the quality of everything they do. I've been with it for 1 week, using it insanely for work and it hasn't failed once. The battery lasts A LOT, the color is beautiful, everything came packed and sealed, with NF already in the package on the outside so there's no mistake. It's also nice that when you register your macbook it gives you 1 year of Apple TV and 3 months of Apple Arcade. Is it a high investment? Yes. But if you need the computer as a work tool, like me, it's worth every penny.",Portuguese,5.0,,2021-08-25,Capacity: 256GBColor: Gold,256GB,Gold
950,rok17ri5fiqli,"O MacBook Air M1 é realmente uma nova experiência em termos de processamento e fluidez. A Apple acerta mais uma vez! Meu pedido veio com Nota Fiscal e chegou antes do previsto, porém a entrega foi feita pelos Correios e a caixa estava com um furo (como se alguém tivesse tentado violar o produto). Ainda bem que a caixa do MacBook em si estava intacta.","The MacBook Air M1 is truly a new experience in terms of processing and fluidity. Apple gets it right once again! My order came with an Invoice and arrived ahead of schedule, but the delivery was made by the Post Office and the box had a hole (as if someone had tried to violate the product). Good thing the MacBook case itself was intact.",Portuguese,5.0,2.0,2021-10-16,Capacity: 256GBColor: Space Gray,256GB,Space Gray
